Voos,Companhia.Aerea,Codigo.Tipo.Linha,Partida.Prevista,Partida.Real,Chegada.Prevista,Chegada.Real,Situacao.Voo,Codigo.Justificativa,Aeroporto.Origem,Cidade.Origem,Estado.Origem,Pais.Origem,Aeroporto.Destino,Cidade.Destino,Estado.Destino,Pais.Destino,LongDest,LatDest,LongOrig,LatOrig
ARG - 1293,AEROLINEAS ARGENTINAS,Internacional,2016-01-14T11:05:00Z,2016-01-14T11:05:00Z,2016-01-14T13:20:00Z,2016-01-14T13:20:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.2494233,-22.8134098
ARG - 1293,AEROLINEAS ARGENTINAS,Internacional,2016-01-02T11:02:00Z,2016-01-02T11:02:00Z,2016-01-02T13:20:00Z,2016-01-02T13:20:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.2494233,-22.8134098
ARG - 1293,AEROLINEAS ARGENTINAS,Internacional,2016-01-29T11:05:00Z,2016-01-29T11:05:00Z,2016-01-29T13:20:00Z,2016-01-29T13:20:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.2494233,-22.8134098
ARG - 1293,AEROLINEAS ARGENTINAS,Internacional,2016-01-19T11:05:00Z,2016-01-19T11:05:00Z,2016-01-19T13:20:00Z,2016-01-19T13:20:00Z,Realizado,NA,Aeroporto Internacional Do Rio De Janeiro/Galeao,Rio De Janeiro,RJ,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-43.2494233,-22.8134098
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-24T22:30:00Z,2016-01-24T22:30:00Z,2016-01-25T02:55:00Z,2016-01-25T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-01T22:30:00Z,2016-01-01T22:30:00Z,2016-01-02T02:55:00Z,2016-01-02T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-03T22:30:00Z,2016-01-03T22:30:00Z,2016-01-04T02:55:00Z,2016-01-04T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-25T22:30:00Z,2016-01-25T22:30:00Z,2016-01-26T02:55:00Z,2016-01-26T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-28T22:30:00Z,2016-01-28T22:30:00Z,2016-01-29T02:55:00Z,2016-01-29T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-12T22:30:00Z,2016-01-12T22:30:00Z,2016-01-13T02:55:00Z,2016-01-13T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-15T22:30:00Z,2016-01-15T22:30:00Z,2016-01-16T02:55:00Z,2016-01-16T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-05T22:30:00Z,2016-01-05T22:30:00Z,2016-01-06T02:55:00Z,2016-01-06T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-17T22:30:00Z,2016-01-17T22:30:00Z,2016-01-18T02:55:00Z,2016-01-18T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-29T22:30:00Z,2016-01-29T22:30:00Z,2016-01-30T02:55:00Z,2016-01-30T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-26T22:30:00Z,2016-01-26T22:30:00Z,2016-01-27T02:55:00Z,2016-01-27T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-08T22:30:00Z,2016-01-08T22:30:00Z,2016-01-09T02:55:00Z,2016-01-09T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-23T22:30:00Z,2016-01-23T22:30:00Z,2016-01-24T02:55:00Z,2016-01-24T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-22T22:30:00Z,2016-01-22T22:30:00Z,2016-01-23T02:55:00Z,2016-01-23T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-14T22:30:00Z,2016-01-14T22:30:00Z,2016-01-15T02:55:00Z,2016-01-15T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-31T22:30:00Z,2016-01-31T22:30:00Z,2016-02-01T02:55:00Z,2016-02-01T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-07T22:30:00Z,2016-01-07T22:30:00Z,2016-01-08T02:55:00Z,2016-01-08T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-02T22:30:00Z,2016-01-02T22:30:00Z,2016-01-03T02:55:00Z,2016-01-03T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-18T22:30:00Z,2016-01-18T22:30:00Z,2016-01-19T02:55:00Z,2016-01-19T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-11T22:30:00Z,2016-01-11T22:30:00Z,2016-01-12T02:55:00Z,2016-01-12T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-21T22:30:00Z,2016-01-21T22:30:00Z,2016-01-22T02:55:00Z,2016-01-22T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-30T22:30:00Z,2016-01-30T22:30:00Z,2016-01-31T02:55:00Z,2016-01-31T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-19T22:30:00Z,2016-01-19T22:30:00Z,2016-01-20T02:55:00Z,2016-01-20T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-10T22:30:00Z,2016-01-10T22:30:00Z,2016-01-11T02:55:00Z,2016-01-11T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-16T22:30:00Z,2016-01-16T22:30:00Z,2016-01-17T02:55:00Z,2016-01-17T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-04T22:30:00Z,2016-01-04T22:30:00Z,2016-01-05T02:55:00Z,2016-01-05T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1910,AEROLINEAS ARGENTINAS,Internacional,2016-01-09T22:30:00Z,2016-01-09T22:30:00Z,2016-01-10T02:55:00Z,2016-01-10T02:55:00Z,Realizado,NA,Buenos Aires,Buenos Aires,N/I,Argentina,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,-38.3312411,-12.9110977,-58.5348284,-34.8150044
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-24T03:40:00Z,2016-01-24T03:40:00Z,2016-01-24T08:30:00Z,2016-01-24T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-12T03:40:00Z,2016-01-12T03:40:00Z,2016-01-12T08:30:00Z,2016-01-12T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-22T03:40:00Z,2016-01-22T03:40:00Z,2016-01-22T08:30:00Z,2016-01-22T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-06T03:40:00Z,2016-01-06T03:40:00Z,2016-01-06T08:30:00Z,2016-01-06T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-04T03:40:00Z,2016-01-04T03:40:00Z,2016-01-04T08:30:00Z,2016-01-04T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-27T03:40:00Z,2016-01-27T03:40:00Z,2016-01-27T08:30:00Z,2016-01-27T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-02T03:40:00Z,2016-01-02T03:40:00Z,2016-01-02T08:30:00Z,2016-01-02T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-17T03:40:00Z,2016-01-17T03:40:00Z,2016-01-17T08:30:00Z,2016-01-17T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-13T03:40:00Z,2016-01-13T03:40:00Z,2016-01-13T08:30:00Z,2016-01-13T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-09T03:40:00Z,2016-01-09T03:40:00Z,2016-01-09T08:30:00Z,2016-01-09T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-11T03:40:00Z,2016-01-11T03:40:00Z,2016-01-11T08:30:00Z,2016-01-11T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-10T03:40:00Z,2016-01-10T03:40:00Z,2016-01-10T08:30:00Z,2016-01-10T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-15T03:40:00Z,2016-01-15T03:40:00Z,2016-01-15T08:30:00Z,2016-01-15T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-30T03:40:00Z,2016-01-30T03:40:00Z,2016-01-30T08:30:00Z,2016-01-30T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-29T03:40:00Z,2016-01-29T03:40:00Z,2016-01-29T08:30:00Z,2016-01-29T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-23T03:40:00Z,2016-01-23T03:40:00Z,2016-01-23T08:30:00Z,2016-01-23T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-19T03:40:00Z,2016-01-19T03:40:00Z,2016-01-19T08:30:00Z,2016-01-19T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-18T03:40:00Z,2016-01-18T03:40:00Z,2016-01-18T08:30:00Z,2016-01-18T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-20T03:40:00Z,2016-01-20T03:40:00Z,2016-01-20T08:30:00Z,2016-01-20T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-26T03:40:00Z,2016-01-26T03:40:00Z,2016-01-26T08:30:00Z,2016-01-26T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-16T03:40:00Z,2016-01-16T08:16:00Z,2016-01-16T08:30:00Z,2016-01-16T12:50:00Z,Realizado,ATRASOS NAO ESPECIFICOS - OUTROS,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-25T03:40:00Z,2016-01-25T03:40:00Z,2016-01-25T08:30:00Z,2016-01-25T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-01T03:40:00Z,2016-01-01T03:40:00Z,2016-01-01T08:30:00Z,2016-01-01T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-31T03:40:00Z,2016-01-31T03:40:00Z,2016-01-31T08:30:00Z,2016-01-31T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-08T03:40:00Z,2016-01-08T03:40:00Z,2016-01-08T08:30:00Z,2016-01-08T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-05T03:40:00Z,2016-01-05T03:40:00Z,2016-01-05T08:30:00Z,2016-01-05T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1911,AEROLINEAS ARGENTINAS,Internacional,2016-01-03T03:40:00Z,2016-01-03T03:40:00Z,2016-01-03T08:30:00Z,2016-01-03T08:30:00Z,Realizado,NA,Deputado Luis Eduardo Magalhaes,Salvador,BA,Brasil,Buenos Aires,Buenos Aires,N/I,Argentina,-58.5348284,-34.8150044,-38.3312411,-12.9110977
ARG - 1940,AEROLINEAS ARGENTINAS,Internacional,2016-01-14T16:50:00Z,2016-01-14T16:50:00Z,2016-01-14T20:45:00Z,2016-01-14T20:45:00Z,Realizado,NA,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Porto Seguro,Porto Seguro,BA,Brasil,-39.0821431,-16.4395303,-58.536759000000004,-34.816662
ARG - 1940,AEROLINEAS ARGENTINAS,Internacional,2016-01-21T16:50:00Z,2016-01-21T16:50:00Z,2016-01-21T20:45:00Z,2016-01-21T20:45:00Z,Realizado,NA,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Porto Seguro,Porto Seguro,BA,Brasil,-39.0821431,-16.4395303,-58.536759000000004,-34.816662
ARG - 1940,AEROLINEAS ARGENTINAS,Internacional,2016-01-07T16:50:00Z,2016-01-07T16:50:00Z,2016-01-07T20:45:00Z,2016-01-07T20:45:00Z,Realizado,NA,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Porto Seguro,Porto Seguro,BA,Brasil,-39.0821431,-16.4395303,-58.536759000000004,-34.816662
ARG - 1940,AEROLINEAS ARGENTINAS,Internacional,2016-01-05T16:50:00Z,2016-01-05T16:50:00Z,2016-01-05T20:45:00Z,2016-01-05T20:45:00Z,Realizado,NA,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Porto Seguro,Porto Seguro,BA,Brasil,-39.0821431,-16.4395303,-58.536759000000004,-34.816662
ARG - 1940,AEROLINEAS ARGENTINAS,Internacional,2016-01-28T16:50:00Z,2016-01-28T16:50:00Z,2016-01-28T20:45:00Z,2016-01-28T20:45:00Z,Realizado,NA,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Porto Seguro,Porto Seguro,BA,Brasil,-39.0821431,-16.4395303,-58.536759000000004,-34.816662
ARG - 1940,AEROLINEAS ARGENTINAS,Internacional,2016-01-12T16:50:00Z,2016-01-12T16:50:00Z,2016-01-12T20:45:00Z,2016-01-12T20:45:00Z,Realizado,NA,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Porto Seguro,Porto Seguro,BA,Brasil,-39.0821431,-16.4395303,-58.536759000000004,-34.816662
ARG - 1940,AEROLINEAS ARGENTINAS,Internacional,2016-01-26T16:50:00Z,2016-01-26T16:50:00Z,2016-01-26T20:45:00Z,2016-01-26T20:45:00Z,Realizado,NA,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Porto Seguro,Porto Seguro,BA,Brasil,-39.0821431,-16.4395303,-58.536759000000004,-34.816662
ARG - 1940,AEROLINEAS ARGENTINAS,Internacional,2016-01-19T16:50:00Z,2016-01-19T16:50:00Z,2016-01-19T20:45:00Z,2016-01-19T20:45:00Z,Realizado,NA,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,Porto Seguro,Porto Seguro,BA,Brasil,-39.0821431,-16.4395303,-58.536759000000004,-34.816662
ARG - 1941,AEROLINEAS ARGENTINAS,Internacional,2016-01-12T21:25:00Z,2016-01-12T21:25:00Z,2016-01-13T02:00:00Z,2016-01-13T02:00:00Z,Realizado,NA,Porto Seguro,Porto Seguro,BA,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759000000004,-34.816662,-39.0821431,-16.4395303
ARG - 1941,AEROLINEAS ARGENTINAS,Internacional,2016-01-07T21:25:00Z,2016-01-07T21:25:00Z,2016-01-08T02:00:00Z,2016-01-08T02:00:00Z,Realizado,NA,Porto Seguro,Porto Seguro,BA,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759000000004,-34.816662,-39.0821431,-16.4395303
ARG - 1941,AEROLINEAS ARGENTINAS,Internacional,2016-01-26T21:25:00Z,2016-01-26T21:25:00Z,2016-01-27T02:00:00Z,2016-01-27T02:00:00Z,Realizado,NA,Porto Seguro,Porto Seguro,BA,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759000000004,-34.816662,-39.0821431,-16.4395303
ARG - 1941,AEROLINEAS ARGENTINAS,Internacional,2016-01-05T21:25:00Z,2016-01-05T21:25:00Z,2016-01-06T02:00:00Z,2016-01-06T02:00:00Z,Realizado,NA,Porto Seguro,Porto Seguro,BA,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759000000004,-34.816662,-39.0821431,-16.4395303
ARG - 1941,AEROLINEAS ARGENTINAS,Internacional,2016-01-28T21:25:00Z,2016-01-28T21:25:00Z,2016-01-29T02:00:00Z,2016-01-29T02:00:00Z,Realizado,NA,Porto Seguro,Porto Seguro,BA,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759000000004,-34.816662,-39.0821431,-16.4395303
ARG - 1941,AEROLINEAS ARGENTINAS,Internacional,2016-01-14T21:25:00Z,2016-01-14T21:25:00Z,2016-01-15T02:00:00Z,2016-01-15T02:00:00Z,Realizado,NA,Porto Seguro,Porto Seguro,BA,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759000000004,-34.816662,-39.0821431,-16.4395303
ARG - 1941,AEROLINEAS ARGENTINAS,Internacional,2016-01-21T21:25:00Z,2016-01-21T21:25:00Z,2016-01-22T02:00:00Z,2016-01-22T02:00:00Z,Realizado,NA,Porto Seguro,Porto Seguro,BA,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759000000004,-34.816662,-39.0821431,-16.4395303
ARG - 1941,AEROLINEAS ARGENTINAS,Internacional,2016-01-19T21:25:00Z,2016-01-19T21:25:00Z,2016-01-20T02:00:00Z,2016-01-20T02:00:00Z,Realizado,NA,Porto Seguro,Porto Seguro,BA,Brasil,Buenos Aires/Aeroparque,Buenos Aires/Aeroparque,N/I,Argentina,-58.536759000000004,-34.816662,-39.0821431,-16.4395303
